time,lat,long,mag,nst,net,id
28140,62.738,-152.551,1.5,,ak,ak0256t5jt27
28130,-1.876,139.9896,4.9,75,us,us6000qgjc
28120,31.94,-103.383,1.5,10,tx,tx2025kkjx
28110,58.8016,-152.5163,1.6,,ak,ak0256t5cv7g
28100,-20.8622,-67.4281,4.7,39,us,us6000qgja
28090,51.5634,178.3884,2,,ak,ak0256t5ajdv
28080,54.5247,-161.7458,2,,ak,ak0256t5ab5n
28070,62.5741,-150.9474,2.5,,ak,ak0256t4yqno
28060,53.833166666667,-166.4795,1.18,14,av,av93620796
28050,63.1286,-144.3798,1.5,,ak,ak0256t4uwom
28040,-7.1055,120.8538,4.8,71,us,us6000qgil
28030,61.3696,-150.0753,1.7,,ak,ak0256t4ry3h
28020,32.173,-101.689,1.2,25,tx,tx2025kkhd
28010,33.8743333,-116.5445,1.2,41,ci,ci40979159
28000,59.7525,-153.5651,1.9,,ak,ak0256t4cffi
27990,44.4017,149.3834,4.7,62,us,us6000qgie
27980,48.090666666667,-121.916,1.35,5,uw,uw62117416
27970,28.2571,57.3423,5.2,125,us,us6000qgic
27960,35.3421667,-117.8053333,1.28,38,ci,ci40979119
27950,-15.8279,166.985,5.1,51,us,us6000qgib
27940,-29.3928,-178.7022,4.8,54,us,us6000qgi9
27930,51.7302,-174.3379,2,,ak,ak0256t3q6ti
27920,31.659,-104.344,2.1,19,tx,tx2025kken
27910,32.747,-100.666,1.7,10,tx,tx2025kkec
27900,66.8545,-163.3099,1.6,,ak,ak0256t3jaao
27890,35.345,-117.8053333,1.68,45,ci,ci40978999
27880,38.784999847412,-122.77016448975,1.29,26,nc,nc75187876
27870,59.8012,-153.0879,1.6,,ak,ak0256t3hrf7
27860,52.2989,-174.5942,3.2,15,us,us6000qhig
27850,60.6751,-149.3149,2.1,,ak,ak0256t34kjv
27840,40.3442,-126.0797,2.7,44,us,us6000qghh
27830,66.8806,-163.3647,1.6,,ak,ak0256t3286t
27820,35.3471667,-117.8095,1.26,36,ci,ci40978919
27810,38.791168212891,-122.8065032959,1.08,19,nc,nc75187861
27800,38.791168212891,-122.80533599853,1.29,26,nc,nc75187856
27790,36.897166666667,-121.50266666667,1.28,21,nc,nc75187846
27780,41.3735,-122.0675,1.25,8,nc,nc75187851
27770,37.309666666667,-114.19533333333,1.24,9,uu,uu80109216
27760,51.8521,-179.2494,1.9,,ak,ak0256t3078i
27750,38.657833333333,-119.79783333333,2.45,19,nc,nc75187841
27740,38.749000549316,-122.70600128174,1.03,9,nc,nc75187831
27730,35.3045,-118.6048333,1.04,16,ci,ci40978911
27720,67.5201,-161.6606,2.1,,ak,ak0256t2w458
27710,52.9016,160.2903,4.8,123,us,us6000qgh9
27700,53.8411,-166.9891,1.8,,ak,ak0256t2j1eb
27690,38.791831970215,-122.80716705322,1.09,10,nc,nc75187796
27680,35.762,-98.49066667,1.12,49,ok,ok2025kjzy
27670,35.756,-98.49666667,1.34,54,ok,ok2025kjzx
27660,31.679,-104.429,2.9,31,tx,tx2025kjzu
27650,38.790500640869,-122.80633544922,2.39,54,nc,nc75187786
27640,38.1175,-122.17533333333,1.17,17,nc,nc75187781
27630,40.352333333333,-124.84483333333,2.69,66,nc,nc75187766
27620,40.265333333333,-124.46316666667,1.89,42,nc,nc75187761
27610,-8.0162,-74.4955,4.4,61,us,us6000qgh0
27600,47.573166666667,-113.91083333333,1.98,15,mb,mb90090218
27590,51.4767,-177.1092,1.8,,ak,ak0256t1y2e9
27580,33.048,-115.0015,1.16,10,ci,ci40978783
27570,59.2998,-137.8144,1.9,,ak,ak0256t1w7sm
27560,52.2396,-178.2917,2.6,22,us,us6000qhij
27550,34.51716667,-97.1835,1.29,39,ok,ok2025kjxj
27540,34.51416667,-97.18616667,1.37,33,ok,ok2025kjxa
27530,51.4177,-179.1126,2.7,15,us,us6000qhif
27520,35.751,-98.49883333,1.12,47,ok,ok2025kjws
27510,36.1141667,-117.8515,1.03,17,ci,ci40978663
27500,51.956333333333,179.59366666667,1.09,6,av,av93620536
27490,-14.966,-75.9119,4.3,20,us,us6000qjum
27480,51.9453,179.5966,1.8,,ak,ak0256t1bczn
27470,19.126667022705,-155.60083007812,2.37,20,hv,hv74682412
27460,59.8705,-153.7246,1.8,,ak,ak0256t1akhu
27450,60.3711,-152.4036,1.5,,ak,ak0256t1agsp
27440,51.6004,178.8922,1.9,,ak,ak0256t19lix
27430,33.1616667,-116.398,3.25,111,ci,ci40978623
27420,34.538,-97.26366667,1.55,54,ok,ok2025kjvn
27410,43.729,-122.784,1.47,11,uw,uw62117311
27400,32.185,-102.647,1.6,17,tx,tx2025kjun
27390,35.50383333,-96.73366667,1.26,36,ok,ok2025kjuj
27380,53.5649,-164.7517,3.4,27,us,us6000qhie
27370,35.6255,-117.4746667,1.3,29,ci,ci40978559
27360,63.1531,-144.3711,1.6,,ak,ak0256t0oo80
27350,6.3761,126.5946,4.1,13,us,us6000qjv4
27340,-17.4727,-69.6678,4.3,21,us,us6000qgg7
27330,39.154166666667,-123.596,1.38,17,nc,nc75187691
27320,34.41583333,-96.85816667,1.29,22,ok,ok2025kjsj
27310,63.12,-150.691,1.7,,ak,ak0256t05rvn
27300,21.0036,121.7969,4.9,53,us,us6000qgg3
27290,62.020833333333,-143.86633333333,1.76,5,av,av93042859
27280,57.4387,-152.4258,2.8,,ak,ak0256t04ien
27270,34.2186667,-118.6848333,1.06,18,ci,ci40978495
27260,-14.8522,-75.6587,5.1,169,us,us6000qgf5
27250,38.794166564941,-122.78016662598,1.83,39,nc,nc75187671
27240,37.2753,-117.7569,1.2,12,nn,nn00898134
27230,40.736333333333,-124.26366666667,2.26,51,nc,nc75187666
27220,59.7496,-152.3293,1.6,,ak,ak0256szwste
27210,38.7555,-119.6733,1,6,nn,nn00898139
27200,38.772666931152,-122.74383544922,1.11,17,nc,nc75187641
27190,44.343333333333,-115.029,1.62,12,mb,mb90090188
27180,35.7633333,-117.5903333,1.16,32,ci,ci40978431
27170,12.8468,144.9435,5.8,169,us,us6000qgeq
27160,38.817333221435,-122.82216644287,1.32,29,nc,nc75187631
27150,37.6315,-122.4825,0.96,18,nc,nc75187626
27140,64.4166,-158.3536,1.9,,ak,ak0256sz05ow
27130,58.9529,-154.4729,1.8,,ak,ak0256syzauz
27120,32.151,-101.054,1.6,18,tx,tx2025kjoo
27110,44.335,-115.026,1.86,13,mb,mb90090153
27100,63.5518,-150.0866,1.6,,ak,ak0256syudes
27090,37.565833333333,-112.87166666667,1.26,13,uu,uu80109191
27080,59.5135,-152.6075,1.7,,ak,ak0256sysap5
27070,32.15,-101.048,1.4,12,tx,tx2025kjnr
27060,31.653,-104.266,1.9,36,tx,tx2025kjni
27050,17.81,-67.041,2.54,4,pr,pr71483803
27040,53.2297,-166.6949,1.7,,ak,ak0256syer6r
27030,33.4733333,-116.5153333,1.24,69,ci,ci40978335
27020,61.3539,-150.6608,1.3,,ak,ak0256sxtq1c
27010,32.148,-101.051,1.7,16,tx,tx2025kjlb
27000,59.3316,-153.3746,1.9,,ak,ak0256sxsbrl
26990,31.68,-104.407,1.6,22,tx,tx2025kjkr
26980,46.751,-112.08316666667,1.18,10,mb,mb90090143
26970,37.370333333333,-118.43516666667,1.55,24,nc,nc75187566
26960,34.0436667,-118.0946667,1.12,53,ci,ci40978295
26950,35.71383333,-98.1475,1.27,46,ok,ok2025kjiy
26940,46.743666666667,-112.06633333333,1.33,14,mb,mb90090608
26930,85.2524,96.4465,4.3,40,us,us6000qge9
26920,51.967833333333,178.34516666667,0.99,4,av,av93042909
26910,32.148,-101.051,2.8,29,tx,tx2025kjiq
26900,38.836833953857,-122.79000091553,0.98,6,nc,nc75187561
26890,36.297333333333,-120.885,1.2,24,nc,nc75187556
26880,42.5359,-104.9212,2.6,21,us,us6000qgdr
26870,19.2995,-109.1759,4.1,40,us,us6000qgdz
26860,11.4966,-87.1129,4.6,114,us,us6000qgdh
26850,34.22,-118.6756667,1.25,37,ci,ci40978263
26840,19.7156,-109.3426,5.4,143,us,us6000qgdb
26830,-14.2672,167.2762,5.9,81,us,us6000qgd9
26820,32.356,-102.201,1.1,15,tx,tx2025kjhi
26810,35.708,-117.5076667,1.29,36,ci,ci40978255
26800,40.2775,-124.40066666667,2.33,50,nc,nc75187531
26790,73.5403,7.9012,4.3,35,us,us6000qgd4
26780,39.415,-111.138,1.12,12,uu,uu80003458
26770,60.1197,-152.4193,1.7,,ak,ak0256swdnyy
26760,63.2351,-149.683,2.2,,ak,ak0256swcuth
26750,39.0045,-111.395,0.98,7,uu,uu80109161
26740,61.0634,-148.8145,1.5,,ak,ak0256swaxcp
26730,40.395333333333,-125.01716666667,2.7,78,nc,nc75187521
26720,35.73216667,-98.13616667,1.45,46,ok,ok2025kjek
26710,39.705166666667,-110.81733333333,1.16,9,uu,uu80109156
26700,51.4317,-170.0027,2.7,13,us,us6000qhvd
26690,19.066333770752,-155.38066101074,2.32,58,hv,hv74682112
26680,38.759166717529,-122.73867034912,1.13,12,nc,nc75187516
26670,19.135499954224,-155.45533752441,2.1,44,hv,hv74682102
26660,32.147,-101.052,1.7,30,tx,tx2025kjdk
26650,60.2103,-152.4815,1.6,,ak,ak0256svqpnv
26640,47.0445,-123.84433333333,1.8,35,uw,uw62117256
26630,38.999333333333,-111.41483333333,1.04,8,uu,uu80109151
26620,31.938,-102.034,1.2,18,tx,tx2025kjcp
26610,31.679,-104.41,1.2,23,tx,tx2025kjch
26600,18.028166666667,-66.847666666667,2.42,8,pr,pr71483793
26590,18.966666666667,-67.691833333333,3.25,12,pr,pr71483783
26580,54.2707,-159.8115,2.7,23,us,us6000qhvc
26570,61.4421,-146.661,1.9,,ak,ak0256sus197
26560,63.1606,-150.4859,1.4,,ak,ak0256suqh31
26550,60.0534,-151.7979,1.3,,ak,ak0256supg14
26540,34.51416667,-97.1855,1.8,67,ok,ok2025kizx
26530,40.4859,-126.1763,2.8,35,us,us6000qgbt
26520,37.5005,-121.59983333333,1,12,nc,nc75003668
26510,37.500833333333,-121.6,1.04,18,nc,nc75187491
26500,2.1376,126.8021,4.1,15,us,us6000qjuf
26490,62.3211,-148.1547,2.6,,ak,ak0256su8sd0
26480,24.1868,94.0641,4.1,30,us,us6000qju8
26470,-34.0086,150.6038,3.6,5,us,us6000qgch
26460,12.0009,-86.7411,4.4,31,us,us6000qgbp
26450,60.2453,-152.3299,1.6,,ak,ak0256su49yg
26440,62.509,-150.8259,1.7,,ak,ak0256su3s2n
26430,35.6596667,-117.4713333,0.97,21,ci,ci40978183
26420,52.9712,-168.0782,2,,ak,ak0256su1tox
26410,38.745666503906,-122.70333099365,1.56,15,nc,nc75187466
26400,61.7476,-151.9095,1.5,,ak,ak0256styu8o
26390,31.611,-103.99,1.3,34,tx,tx2025kixd
26380,62.8598,-149.0304,1.5,,ak,ak0256stlbkm
26370,37.3695,-118.45666666667,2.89,30,nc,nc75187451
26360,64.8599,-149.008,1.3,,ak,ak0256stbqpx
26350,61.4873,-151.4324,1.6,,ak,ak0256st0riv
26340,44.368166666667,-115.18516666667,1.98,14,mb,mb90090118
26330,-5.372,152.9979,4.4,19,us,us6000qju7
26320,61.8446,-148.6193,1.4,,ak,ak0256ssygzu
26310,37.407,-121.73716666667,1.26,36,nc,nc75187441
26300,46.810833333333,-121.17533333333,1.15,18,uw,uw62117231
26290,21.0567,121.7601,4.4,24,us,us6000qju6
26280,46.8075,-121.181,1.29,30,uw,uw62117226
26270,59.4837,-155.6004,1.3,,ak,ak0256ssvuwc
26260,19.3729,-109.0451,4.3,20,us,us6000qgbd
26250,46.811833333333,-121.1805,0.97,15,uw,uw62117221
26240,34.9415,-97.76666667,1.19,58,ok,ok2025kitq
26230,35.9331667,-117.6868333,1.31,29,ci,ci40978143
26220,-14.9356,-75.709,5.1,100,us,us6000qgb9
26210,35.7031667,-117.5141667,1.24,33,ci,ci40978135
26200,53.7471,-164.9405,2.3,,ak,ak0256ssg9js
26190,51.5756,-175.6939,3.6,28,us,us6000qgc9
26180,34.0066667,-116.3191667,1.36,56,ci,ci40978127
26170,19.6924,-109.1315,5.8,98,us,us6000qgb5
26160,64.3725,-149.5559,1.3,,ak,ak0256ss9tcv
26150,63.3076,-151.2799,1.3,,ak,ak0256ss8pf9
26140,31.671,-104.336,2.2,30,tx,tx2025kirn
26130,59.264,-152.0119,2,,ak,ak0256ss7h57
26120,51.605,-177.29116666667,0.97,6,av,av93042869
26110,31.321,-103.689,1.8,18,tx,tx2025kirj
26100,36.1401667,-117.8601667,1.34,26,ci,ci40978103
26090,61.2802,-151.6004,1.7,,ak,ak0256ss6lxg
26080,35.484,-118.308,0.97,26,ci,ci40978095
26070,51.6417,-177.8556,1.9,,ak,ak0256srvvqn
26060,33.2461667,-116.3236667,1.12,44,ci,ci40978079
26050,35.2883333,-119.3365,1.58,27,ci,ci40978071
26040,51.3959,-175.1558,2.4,,ak,ak0256srtpnj
26030,19.5215,-63.5433,3.86,13,pr,pr2025148000
26020,-23.5958,-68.0505,4.2,24,us,us6000qgaw
26010,59.7484,-153.258,2.1,,ak,ak0256srnb8x
26000,19.5275,-70.8118,4,37,us,us6000qgau
25990,31.671,-104.338,1.6,22,tx,tx2025kipm
25980,33.302,-116.2565,1.06,48,ci,ci40978055
25970,-24.5747,-68.1858,4.2,40,us,us6000qgat
25960,38.791332244873,-122.77666473389,1.65,35,nc,nc75187416
25950,33.3003333,-116.2538333,1.2,58,ci,ci40978031
25940,33.864,-117.834,1.65,49,ci,ci40978015
25930,35.0335,-117.6866667,1.6,30,ci,ci40978007
25920,55.81,-161.3218,2.6,,ak,ak0256rhudkc
25910,18.309166666667,-67.121833333333,2.22,11,pr,pr71483753
25900,35.732,-98.13533333,1.36,77,ok,ok2025kimx
25890,59.7846,-150.7956,2.6,,ak,ak0256rhfodl
25880,13.5533,-89.9394,4.4,34,us,us6000qgai
25870,54.0012,-165.6357,2.3,,ak,ak0256rhbx9o
25860,35.3525,-117.8051667,1.27,30,ci,ci40977967
25850,50.4043,-173.1517,3.3,,ak,ak0256rh96jh
25840,48.697,-115.66883333333,1.3,8,mb,mb90090593
25830,17.927166666667,-67.001833333333,1.93,3,pr,pr71483743
25820,19.8198,-109.0036,5.8,75,us,us6000qga6
25810,47.629166666667,-122.1975,1.46,8,uw,uw62117146
25800,49.070666666667,-122.12416666667,1.35,5,uw,uw62117141
25790,35.76483333,-98.48533333,1.15,49,ok,ok2025kikq
25780,38.808334350586,-122.81749725342,1.1,11,nc,nc75187376
25770,40.418166666667,-125.12083333333,2.78,73,nc,nc75187371
25760,58.121,-153.1481,1.9,,ak,ak0256rgpuv6
25750,51.9019,178.3911,2.8,,ak,ak0256rgou39
25740,66.3047,-157.4125,1.6,,ak,ak0256rgllzw
25730,35.4866667,-118.3051667,1.49,32,ci,ci40977919
25720,53.2746,-168.3513,2.8,,ak,ak0256rgkp1n
25710,60.1104,-152.9749,1.6,,ak,ak0256rgi7cf
25700,33.876,-117.0308333,1,25,ci,ci40977871
25690,62.8501,-150.0086,1.6,,ak,ak0256rg6ecg
25680,47.111,-123.08566666667,1.44,12,uw,uw62117096
25670,24.49,93.7816,5.2,89,us,us6000qg9r
25660,38.833000183105,-122.79033660889,1.09,14,nc,nc75187331
25650,32.491,-101.637,1.1,12,tx,tx2025kiho
25640,40.988,-122.21733333333,1.96,33,nc,nc75187326
25630,48.436166666667,-122.86666666667,1.45,28,uw,uw62117076
25620,38.806667327881,-122.81416320801,1.08,23,nc,nc75187316
25610,33.3095,-116.2423333,1.04,38,ci,ci40977783
25600,44.340166666667,-115.0345,1.49,12,mb,mb90090083
25590,35.75866667,-98.49633333,1.36,44,ok,ok2025kifl
25580,36.995166666667,-119.80783333333,2.05,8,nc,nc75187311
25570,35.76383333,-98.49466667,1.22,52,ok,ok2025kifj
25560,46.531,-122.35916666667,1.23,27,uw,uw62117056
25550,63.0913,-149.6496,1.6,,ak,ak0256rf23am
25540,34.36316667,-96.84333333,1.36,43,ok,ok2025kiew
25530,-23.4649,178.9015,5,87,us,us6000qg94
25520,45.271333333333,-123.07116666667,1.67,14,uw,uw62117041
25510,63.8115,-148.7792,1.8,,ak,ak0256rexv7b
25500,51.3744,-177.037,1.6,,ak,ak0256revpz9
25490,44.146833333333,-122.73683333333,1.61,15,uw,uw62117026
25480,51.6487,178.6116,2.5,17,us,us6000qhki
25470,60.0622,-153.1485,1.7,,ak,ak0256rerz5m
25460,31.678,-104.419,2.4,26,tx,tx2025kidf
25450,31.322,-103.675,1.5,25,tx,tx2025kide
25440,42.855333333333,-107.99533333333,2.64,10,mb,mb90090063
25430,56.3713,-157.9334,3.3,,ak,ak0256ref44c
25420,38.5012,-116.4407,1.3,6,nn,nn00898077
25410,19.21249961853,-155.37449645996,2.04,55,hv,hv74681677
25400,38.806667327881,-122.77183532715,1.01,15,nc,nc75187286
25390,33.0595,-115.0051667,1.29,14,ci,ci40977695
25380,44.551666666667,-110.54833333333,1.53,8,uu,uu80109121
25370,38.524,-116.4847,1.5,7,nn,nn00898076
25360,32.489,-101.637,1.5,33,tx,tx2025kicj
25350,31.657,-104.414,1.7,18,tx,tx2025kibx
25340,38.839168548584,-122.84183502197,1.01,21,nc,nc75187276
25330,36.9116,21.8746,4.5,150,us,us6000qg8n
25320,38.790668487549,-122.75416564941,1.04,8,nc,nc75187266
25310,59.3511,-152.8639,3.2,,ak,ak0256rdsxce
25300,33.4576667,-116.4381667,1.42,59,ci,ci40977623
25290,51.9878,-173.5197,1.9,,ak,ak0256rdp7u4
25280,35.80683333,-95.03666667,1.7,64,ok,ok2025kiaa
25270,37.1933,-117.3894,1.4,18,nn,nn00898073
25260,33.6565,-116.737,0.98,44,ci,ci40977615
25250,35.3525,-117.809,1.22,25,ci,ci40977607
25240,35.6593333,-117.5405,1.49,37,ci,ci40977599
25230,21.2512,94.8814,4,20,us,us6000qjnr
25220,54.5082,-163.3313,1.8,,ak,ak0256rdkibz
25210,52.6517,-169.5219,2.5,11,us,us6000qhkb
25200,49.031833333333,-120.81416666667,2.11,12,uw,uw62116971
25190,66.8507,-146.8413,1.6,,ak,ak0256rd71i7
25180,35.3345,-117.8178333,1.95,12,ci,ci40977543
25170,31.613,-103.982,1.8,21,tx,tx2025khxw
25160,30.4571,50.029,4.1,52,us,us6000qjnl
25150,35.73633333,-98.13416667,1.89,97,ok,ok2025khxb
25140,52.2858,-165.7704,2.8,19,us,us6000qhkh
25130,38.783500671387,-122.75833129883,1.64,38,nc,nc75187226
25120,38.840999603271,-122.87783050537,1.04,20,nc,nc75187221
25110,19.134832382202,-155.50067138672,2.23,58,hv,hv74681572
25100,63.0583,-150.6928,1.6,,ak,ak0256rcjvkb
25090,12.4605,125.7302,4.6,59,us,us7000q1sk
25080,44.334,-115.02033333333,1.56,10,mb,mb90090013
25070,35.734,-98.154,1.34,47,ok,ok2025khvp
25060,36.5373,70.3385,4,30,us,us7000q1se
25050,33.6605,-116.7235,1.15,55,ci,ci40977431
25040,33.6601667,-116.7231667,1.01,44,ci,ci40977423
25030,39.302333333333,-111.97266666667,1.21,8,uu,uu80109116
25020,36.515,-113.9867,2.3,9,nn,nn00898070
25010,56.649,-154.6851,1.9,,ak,ak0256rc066q
25000,21.608,121.8066,4.4,60,us,us7000q1s6
24990,44.337166666667,-115.024,1.62,10,mb,mb90089993
24980,21.0837,121.9257,4.8,117,us,us7000q1s3
24970,35.75516667,-98.49233333,1.28,30,ok,ok2025khua
24960,44.332166666667,-115.01966666667,1.7,14,mb,mb90089968
24950,38.822166442871,-122.7868347168,1.09,19,nc,nc75187206
24940,36.5083,-113.9909,3.4,38,us,us7000q1rz
24930,31.643,-104.441,1.8,26,tx,tx2025khsp
24920,28.968,-97.938,2.1,17,tx,tx2025khsj
24910,54.0654,-163.5658,2,,ak,ak0256rbao5n
24900,41.5659,142.0931,4.4,51,us,us7000q1rx
24890,45.6881,-111.9197,2.3,64,us,us7000q1rw
24880,35.980666666667,-120.54666666667,1.75,43,nc,nc75187191
24870,40.282,-124.607,2.22,56,nc,nc75187186
24860,19.5865,-109.034,4.2,74,us,us7000q1rv
24850,31.658,-104.415,1.5,20,tx,tx2025khrm
24840,37.390333333333,-118.50583333333,1.2,23,nc,nc75187181
24830,61.6317,-150.756,1.8,,ak,ak0256ratwn0
24820,38.77216720581,-122.73183441162,1.72,28,nc,nc75187176
24810,44.610166666667,-110.26033333333,1.34,9,uu,uu80109091
24800,56.9129,-154.5664,2.2,,ak,ak0256rarz6x
24790,34.2535,-118.6698333,1.89,68,ci,ci40977327
24780,21.17,121.9678,4.6,50,us,us7000q1rq
24770,-1.5805,-78.0356,4.3,42,us,us7000q1rn
24760,-5.0407,122.9699,4.5,37,us,us7000q1rm
24750,35.74116667,-98.1325,1.52,82,ok,ok2025khpk
24740,21.1061,122.0143,4.9,76,us,us7000q1rl
24730,37.3911,-117.1844,1.1,26,nn,nn00898063
24720,37.0172,-117.8462,1.1,9,nn,nn00898061
24710,31.67,-104.413,1.5,23,tx,tx2025khph
24700,39.0155,-123.3105,1.27,23,nc,nc75187161
24690,60.9105,-150.6897,2.8,,ak,ak0256ra5fuo
24680,-5.4809,147.0921,4.2,30,us,us7000q1rh
24670,31.093,-103.689,1.6,13,tx,tx2025khon
24660,37.3702,-117.2188,1.4,22,nn,nn00898059
24650,37.3918,-117.1868,1,20,nn,nn00898057
24640,44.345166666667,-115.0295,1.83,18,mb,mb90089943
24630,51.721333333333,-179.04216666667,1.25,8,av,av93619186
24620,37.592833333333,-122.46666666667,2.02,86,nc,nc75187156
24610,37.3974,-117.1814,1.3,24,nn,nn00898054
24600,37.3962,-117.1842,1.2,30,nn,nn00898052
24590,34.0578333,-116.9991667,1.47,80,ci,ci40977295
24580,37.197,-117.3857,1,21,nn,nn00898049
24570,56.5162,-149.2398,3.1,40,us,us6000qhdd
24560,-15.3664,167.4184,4.9,34,us,us7000q1r8
24550,35.743,-98.135,1.44,50,ok,ok2025khly
24540,44.340166666667,-115.01766666667,1.75,13,mb,mb90089928
24530,51.8026,178.6311,2.1,,ak,ak0256r9d8wq
24520,52.2944,-164.2769,3.2,18,us,us6000qhd2
24510,37.3895,-117.1795,1.1,27,nn,nn00898046
24500,37.1976,-117.3859,1.1,15,nn,nn00898045
24490,37.1923,-117.3895,2.2,26,nn,nn00898042
24480,44.343166666667,-115.02633333333,2.12,17,mb,mb90089938
24470,61.6562,-149.8032,1.6,,ak,ak0256r8zotk
24460,35.7715,-98.14933333,1.31,28,ok,ok2025khkk
24450,44.340166666667,-115.025,1.63,11,mb,mb90089933
24440,54.5169,-163.401,1.8,,ak,ak0256r8uhtc
24430,-3.7624,101.543,4.9,70,us,us7000q1qx
24420,51.6878,179.2554,2.2,,ak,ak0256r8t8q8
24410,44.343,-115.023,2.25,18,mb,mb90089918
24400,38.6237,-116.498,1.7,7,nn,nn00898039
24390,38.7878,-118.8332,1.3,17,nn,nn00898037
24380,44.341333333333,-115.017,2.19,15,mb,mb90089913
24370,19.2395,-156.38066666667,3.88,62,hv,hv74681432
24360,44.340333333333,-115.0195,2.51,16,mb,mb90089908
24350,19.167999267578,-155.47782897949,1.99000001,58,hv,hv74681427
24340,44.337666666667,-115.01583333333,1.85,10,mb,mb90089903
24330,44.334666666667,-115.02416666667,1.83,14,mb,mb90089898
24320,51.2961,-176.7472,2.6,17,us,us6000qhd1
24310,44.343833333333,-115.02516666667,2.54,19,mb,mb90089893
24300,28.141,-99.899,2.3,11,tx,tx2025khic
24290,44.343166666667,-115.032,1.44,12,mb,mb90089888
24280,13.6359,-91.1723,4.5,184,us,us7000q1ql
24270,52.7437,-163.4677,2.6,,ak,ak0256r88f4a
24260,44.339833333333,-115.02166666667,2.3,18,mb,mb90089883
24250,44.3746,-115.0352,3,52,us,us7000q1qj
24240,44.343666666667,-115.02533333333,1.8,14,mb,mb90089858
24230,51.751,-177.0692,1.9,,ak,ak0256r7uhco
24220,44.34,-115.0345,1.49,10,mb,mb90089853
24210,60.1878,-152.6235,1.7,,ak,ak0256r7pbzs
24200,37.592,-122.46683333333,1.71,41,nc,nc75187111
24190,59.907,-153.2323,2,,ak,ak0256r7nqp0
24180,44.351666666667,-115.02566666667,1.78,7,mb,mb90090353
24170,44.3355,-115.02266666667,1.61,13,mb,mb90089838
24160,44.3566,-115.0317,2.7,32,us,us7000q1q8
24150,55.792,-160.8453,2,,ak,ak0256r7bu3f
24140,36.440666666667,-121.01783333333,0.98,9,nc,nc75187101
24130,44.3415,-115.02883333333,2.25,18,mb,mb90089823
24120,51.6034,-168.2861,3.5,38,us,us6000qhd8
24110,44.342666666667,-115.0255,1.84,17,mb,mb90089818
24100,38.817832946777,-122.76316833496,1.01,11,nc,nc75187081
24090,12.9234,145.4421,4.3,24,us,us7000q1s4
24080,60.0711,-152.338,1.7,,ak,ak0256r745a6
24070,38.044666666667,-119.0495,1.28,30,nc,nc75187076
24060,40.794,-119.1832,1.9,7,nn,nn00898033
24050,59.6359,-152.8879,2.1,,ak,ak0256r70rl6
24040,44.883166666667,-111.52916666667,1.27,17,mb,mb90089798
24030,52.5254,-169.1871,2.3,,ak,ak0256r6qau6
24020,33.2923333,-116.2733333,1.11,61,ci,ci40977231
24010,84.9134,97.1846,4.8,46,us,us7000q1q1
24000,45.677666666667,-111.907,2.05,34,mb,mb90089793
23990,35.74316667,-98.13166667,1.6,46,ok,ok2025khcr
23980,36.436833333333,-121.03233333333,2.18,75,nc,nc75187066
23970,51.6461,-176.8828,1.6,,ak,ak0256r6l37a
23960,50.3071,-175.7486,2.9,,ak,ak0256r6juyl
23950,36.32,-117.9146667,1.32,22,ci,ci40977215
23940,14.712,121.4124,4.9,47,us,us7000q1px
23930,42.308333333333,-118.53433333333,1.75,6,uw,uw62116791
23920,53.2771,-164.3791,2.4,,ak,ak0256r6fikc
23910,19.304000854492,-155.21766662598,1.89,41,hv,hv74681337
23900,53.5063,-165.8072,1.7,,ak,ak0256r64mm0
23890,38.841667175293,-122.87716674805,1.05,15,nc,nc75187051
23880,53.89,-163.958,2.2,,ak,ak0256r5x4hh
23870,37.593166666667,-122.4645,1.47,31,nc,nc75187041
23860,37.5925,-122.46383333333,1.28,21,nc,nc75187036
23850,60.2844,-153.5097,3.7,,ak,ak0256r5vbqz
23840,51.794333333333,-178.82466666667,1.26,5,av,av93618936
23830,38.79666519165,-122.80500030518,1.07,23,nc,nc75187026
23820,52.4362,-174.4364,2.5,,ak,ak0256r5teuf
23810,12.9186,145.2461,5,39,us,us7000q1pq
23800,19.3269,-63.4525,4.5,41,us,us7000q1pi
23790,35.75816667,-98.49233333,1.44,63,ok,ok2025kgzc
23780,19.345333333333,-155.07466666667,1.69,26,hv,hv74681267
23770,84.9338,96.521,5.1,77,us,us7000q1pg
23760,37.589833333333,-113.35866666667,1.13,6,uu,uu80109081
23750,44.323666666667,-115.0145,1.26,7,mb,mb90089778
23740,38.830165863037,-122.81749725342,1.52,30,nc,nc75187006
23730,46.722333333333,-121.93133333333,1.3,34,uw,uw62116776
23720,51.4121,-177.6821,2.1,,ak,ak0256r5a4y4
23710,59.2973,-152.8127,1.6,,ak,ak0256r59ppr
23700,57.3365,-154.7459,1.9,,ak,ak0256r58na4
23690,31.666,-104.396,1.2,28,tx,tx2025kgxo
23680,59.8425,-153.4202,1.8,,ak,ak0256r4peqh
23670,44.655833333333,-110.4215,2.17,27,uu,uu80109076
23660,36.442833333333,-121.021,2.4,56,nc,nc75186986
23650,38.9944,-118.2042,1.1,15,nn,nn00898027
23640,32.359,-102.104,1.1,13,tx,tx2025kgvx
23630,-10.2307,110.2592,5.3,132,us,us7000q1ni
23620,55.1115,-162.126,0.96,8,av,av93618876
23610,44.336833333333,-115.0255,1.99,11,mb,mb90089743
